"Country.Name","Country.Code","Year","forest_area_sqkm","forest_area_pct","tot_bilat_oda_commit","tot_bilat_secalloc_oda_commit","bilat_secalloc_oda_basicsocserv","pct_bilat_secalloc_oda_commit","net_oda_provided_leastdev","net_oda_provided_leastdev_pctgni","net_oda_provided_tot","net_oda_provided_pctgni","net_oda_provided_tot_2021dol","untied_bilat_oda_commit","untied_bilat_oda_commit_pct","debt_relief_committed_hipc","debt_relief_delivered_mdri","hipc_status","debt_relief_committed_hipc_mdri","net_oda_offaid_rcvd","net_oda_rcvd","net_oda_rcvd_pct_gni","net_oda_rcvd_percap","debt_service_pct","debt_service_ppg_imf_pct","gdp_per_energy","energy_use_pergdp","co2_emissions_kt","co2_emissions_percap","co2_emissions_by_gdp","pct_urban_pop_slums","pct_annual_freshwater_withdrawals","renew_freshwater_percap","pct_land_protected","pct_marine_protected","cellular_subscriptions","phone_subscriptions","internet_users","gross_cap_formation_pct_gdp","trade_pct_gdp","agri_support_pct_gdp","gni","gni_percap","ppp_conversion_gdp","ppp_conversion_private","lit_rate_15-24_female_pct","lit_rate_15-24_male_pct","lit_rate_15-24_total_pct","lit_rate_15_plus_pct","school_attend_ratio_orphans","school_enroll_primary_gross_gpi","school_enroll_primsec_gross_gpi","school_enroll_second_gross_gpi","school_enroll_tertiary_gross_gpi","primary_completion_rate_total","school_enroll_primary_pct","persistence_primary_female_pct","persistence_primary_male_pct","persistence_primary_total_pct","prim_enroll_rate","prop_women_parliament","condom_use_female_15-24_pct","condom_use_male_15-24_pct","condom_use_highrisk_female_15-49_pct","condom_use_highrisk_male_15-49_pct","aids_deaths","hiv_prevalence_total_15-49_pct","mortality_rate_under5","impr_water_access_pct","hiv_prevalence_female_15-24_pct","knowledge_hivaids_female_15-24_pct","knowledge_hivaids_male_15-24_pct","hiv_prevalence_male_15-24_pct","arv_coverage_rate","knowledge_hivaids_female_15-49_pct","knowledge_hivaids_male_15-49_pct","child_orphan_hivaids","immunization_measles_pct_12-23mos","malaria_nets_under5_pct","malaria_meds_under5_pct","impr_sanitation_access_pct","pregnant_prenatal_4visits_pct","pregnant_prenatal_pct","ari_trmt_under5_pct","births_skilled_pct","underweight_children_pct","malaria_cases","maternal_mortality_ratio","tb_trt_success_rate","tb_detect_rate","tb_incidence","tb_death_rate","incomeshare_20pct","poverty_headcount_ratio_pct","poverty_gap","poverty_gap_belowlines","poverty_pop_belowlines_pct","poverty_gap_rural_belowlines","poverty_pop_rural_belowlines_pct","poverty_gap_urban_belowlines","poverty_pop_urban_belowlines_pct","employ_pop_ratio_15-24_female","employ_pop_ratio_15-24_male","employ_pop_ratio_15-24_total","pct_women_nonagri_employ","self_employ_female_pct","self_employ_male_pct","self_employ_total_pct","employ_pop_ratio_15plus_female","employ_pop_ratio_15plus_male","employ_pop_ratio_15plus_total","vulnerable_employ_female_pct","vulnerable_employ_male_pct","vulnerable_employ_total_pct","contrib_workers_female_pct","contrib_workers_male_pct","contrib_workers_total_pct","gdp_per_employed","pct_undernourished","adol_fert_rate","contraceptive_married_women_15-49_pct","mortality_rate_infant","life_exp","fert_rate_total","pop_total","contraceptive_unmetneed_married_women_15-49_pct","tariff_free_imports_dev_pct","tariff_free_imports_leastdev_pct","tariffs_agri_dev","tariffs_agri_leastdev","tariffs_clothing_dev","tariffs_clothing_leastdev","tariffs_textile_dev","tariffs_textile_leastdev"
"Central Europe and the Baltics","CEB",2014,376160,34.0732044899527,NA,157863691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,9.50112872156041,105.250652770418,636385.848,6.14888253990517,0.246387215768317,NA,14.0823708085208,2417.57717451579,NA,NA,131.464296353608,24.7922583175479,66.4950362490394,22.2194682978192,122.200025310218,NA,1403378089566.87,13559.7091904897,NA,NA,NA,NA,NA,NA,NA,0.99608,0.98959,0.98542,1.42251,96.2687301635742,92.9236068725586,97.4888381958008,97.3092575073242,97.39724,94.7918014526367,19.6976318141198,NA,NA,NA,NA,NA,NA,6.03325926900074,99.1925095988326,NA,NA,NA,NA,NA,NA,NA,NA,95.210810205491,NA,NA,92.9681162296822,NA,NA,NA,98.8123232397711,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4068586210238,28.567925639266,24.5939370744399,NA,17.0850170846345,22.9257940141511,20.287210201736,44.3361844845934,58.8887403343432,51.2841737441517,14.9486563943438,18.3444589949385,16.8102547198139,5.58839998724493,2.20452337876565,3.73340171744597,53479.7507758837,2.63516390397369,20.0906884899732,NA,5.07893239405104,76.6854764213554,1.43531089786844,103496179,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central Europe and the Baltics","CEB",2015,377330,34.1791231347001,NA,201108414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.4656545753,23.5118681683268,67.3592450170268,22.6825792681662,122.913219613793,NA,1362729883877.68,13197.361657409,NA,NA,NA,NA,NA,NA,NA,0.99998,0.99323,0.98861,1.41316,97.0564193725586,92.8022994995117,97.4865188598633,97.0730209350586,97.27505,94.623291015625,20.1164426523297,NA,NA,NA,NA,NA,NA,5.75486329660705,99.19246713208,NA,NA,NA,NA,NA,NA,NA,NA,94.1008469749027,NA,NA,93.0171079776859,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3682711739136,29.9260755687918,25.7589511493763,NA,16.1755121901607,22.1539112155852,19.4522453332774,44.9559875595067,59.6886349321058,51.9893847683448,14.0757465682025,17.6710733912037,16.0465892300347,4.73250794497429,2.00574014701947,3.23820950595509,54828.5308031853,2.59407983813244,19.782576896413,NA,4.86261662337145,76.5910702431929,1.4540667793522,103257751,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chad","TCD",2006,60144,4.77636594663278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,290730000,290730000,4.68071512881906,27.8968760737918,NA,NA,NA,NA,407.037,0.0390570658220616,0.0244075964940108,NA,NA,NA,NA,NA,4.47232799349274,0.191909167088307,0.581045764229641,22.1928809408226,95.9132286345796,NA,5547862866.77082,530,232.717210395744,269.376827001547,NA,NA,NA,NA,NA,0.68164998292923,0.617399990558624,0.359730005264282,NA,29.6574401855469,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,7200,1.8,166.2,47.7,1.1,NA,NA,0.5,5,NA,NA,67000,39,NA,NA,10.8,NA,NA,NA,NA,NA,45155,1130,54,NA,151,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4459991455078,54.1570014953613,53.306999206543,NA,98.697998046875,87.1490020751953,92.3150024414063,60.4560012817383,76.0979995727539,68.2040023803711,98.5670013427735,86.754002571106,92.0390014648438,55.734001159668,15.3149995803833,33.3950004577637,5023.52197265625,39.7,198.8096,NA,92.1,48.349,6.992,10421597,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chad","TCD",2007,58878,4.67582592121982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,367980000,367980000,4.94554805138253,34.1490322492035,NA,NA,NA,NA,462.042,0.0428781106540749,0.0261327542577356,90.3,5.864,1392.01990254376,NA,NA,8.52246553080317,0.296964245876002,0.847224520710968,22.3151966222437,84.7310238635539,NA,6838801438.65144,630,234.169345681473,238.400181799254,NA,NA,NA,NA,NA,0.700389981269836,0.645690023899078,0.449490010738373,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,6400,1.8,162.3,48.2,1,NA,NA,0.4,7,NA,NA,70000,31,NA,NA,11,NA,NA,NA,NA,NA,48288,1100,NA,36,151,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3330001831055,54.0359992980957,53.1889991760254,NA,98.6750030517578,87.2519989013672,92.3600006103516,60.4179992675781,76.0120010375977,68.1470031738281,98.556999206543,86.8829984664917,92.1030006408692,54.9500007629395,14.9919996261597,32.859001159668,5018.876953125,40.3,196.08,NA,90.4,48.729,6.901,10775708,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chad","TCD",2008,57612,4.57528589580686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,441810000,441810000,5.0842212876649,39.6816522139085,NA,NA,NA,NA,509.713,0.0457804350171068,0.0274367967392217,NA,NA,NA,NA,NA,14.3705763885502,0.404172460927975,1.19,21.8790251665976,80.2896664151306,NA,7801183015.60274,700,249.527468668405,253.226568920404,NA,NA,NA,NA,NA,0.706839978694916,0.640100002288818,0.412609994411469,0.147430002689362,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,6000,1.7,158.4,48.7,0.9,NA,NA,0.4,18,NA,NA,72000,27,NA,NA,11.2,NA,NA,NA,NA,NA,47757,1070,NA,41,151,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1609992980957,53.7550010681152,52.9620018005371,NA,98.6330032348633,87.0419998168945,92.2269973754883,60.4020004272461,75.8519973754883,68.0640029907227,98.5089988708496,86.6589984893798,91.9599990844726,56.5559997558594,15.4200000762939,33.8209991455078,5000.494140625,40.7,192.508,NA,88.7,49.182,6.803,11133861,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chad","TCD",2009,56346,4.4747458703939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,558330000,558330000,6.29597757417373,48.5386757608113,NA,NA,NA,NA,491.378,0.0427181727974423,0.0251881467885651,89.3,NA,NA,NA,NA,19.8327605155829,0.506546848737341,1.5,30.2310820496655,77.1094643663715,NA,9586075040.3831,830,223.974808028446,279.422223255482,NA,NA,NA,NA,NA,0.710259974002838,0.640399992465973,0.413289994001389,0.173800006508827,31.1635208129883,NA,27.0282497406006,28.295970916748,27.8096694946289,NA,5.2,NA,NA,NA,NA,4300,1.6,154.4,49.2,0.9,NA,NA,0.4,24,NA,NA,70000,36,NA,NA,11.4,NA,NA,NA,NA,NA,NA,1070,72,48,151,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8969993591309,53.3559989929199,52.6310005187988,NA,98.6490020751953,87.1340026855469,92.2900009155273,60.3880004882813,75.6309967041016,67.9509963989258,98.533000946045,86.7679996490479,92.0359992980957,54.5470008850098,14.6560001373291,32.5169982910156,5037.30322265625,40.7,188.936,NA,87,49.691,6.699,11502786,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chad","TCD",2010,55080,4.37420584498094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,490160000,490160000,4.75774998254905,41.2342618557336,NA,NA,NA,NA,517.047,0.0434961061484444,0.023059552918677,NA,NA,NA,NA,NA,24.1882320162474,0.430942453909675,1.7,34.479056703892,80.3907092891162,NA,10836185362.1595,910,235.414244419546,269.201188157364,NA,NA,NA,NA,1.17,0.735400021076202,0.662090003490448,0.423139989376068,0.174869999289513,30.9598407745361,NA,47.0787086486816,50.89794921875,49.3351516723633,NA,5.2,NA,NA,NA,NA,3700,1.6,150.2,49.7,0.8,10.1,NA,0.4,30,9.3,NA,67000,46,9.8,42.7,11.6,23.1,53.2,26.1,16.6,30.3,200448,1040,54,53,151,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4739990234375,52.8740005493164,52.1780014038086,NA,98.4810028076172,87.0019989013672,92.1520004272461,60.390998840332,75.2760009765625,67.7799987792969,98.3979988098144,86.7050018310547,91.9519996643066,54.5719985961914,14.7229995727539,32.6030006408691,5534.4130859375,39.9,185.364,4.8,85.2,50.233,6.592,11887202,28.3,NA,NA,NA,NA,NA,NA,NA,NA
"Chad","TCD",2011,53814,4.27366581956798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,457660000,457660000,3.86517154675882,37.2424930938311,NA,NA,NA,NA,539.049,0.0438655959877126,0.0235349944548405,NA,NA,NA,NA,NA,29.8296452556102,0.25909271896484,1.9,28.4721327154028,80.6810748936415,NA,10924144856.5338,890,250.443010609873,251.29615851615,NA,NA,NA,NA,NA,0.753369987010956,0.681970000267029,0.437730014324188,0.23904000222683,34.0809707641602,62.1364784240723,34.6777191162109,40.5833015441895,38.0586585998535,62.8586387634277,12.8,NA,NA,NA,NA,3700,1.6,146.1,50.2,0.8,NA,NA,0.4,31,NA,NA,63000,54,NA,NA,11.8,NA,NA,NA,NA,NA,181126,984,68,57,151,26,4.9,38.4,15.3,19.7,46.7,22.6,52.5,6.6,20.9,51.4850006103516,52.6069984436035,52.048999786377,NA,98.6230010986328,86.3919982910156,91.8860015869141,60.4389991760254,75.1520004272461,67.745002746582,98.4840011596679,85.9749975204468,91.5940017700195,55.6669998168945,14.7069997787476,33.1040000915527,5338.994140625,38.9,181.792,NA,83.4,50.778,6.482,12288651,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chad","TCD",2012,52548,4.17312579415502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230653998.126299,NA,NA,230653998.126299,475130000,475130000,3.93698217484447,37.3966903932937,NA,NA,NA,NA,612.389,0.0482001175115416,0.0241116932719786,NA,NA,1180.62499926211,NA,NA,34.6496278866773,0.219887470695904,2.10000000005453,31.1002643259055,80.5756196842099,NA,12231688866.2818,960,248.611435176557,280.714441686501,NA,NA,NA,NA,NA,0.761900007724762,0.697250008583069,0.457349985837936,NA,34.5937309265137,NA,46.4801292419434,54.409740447998,50.9875793457031,NA,14.9,NA,NA,NA,NA,4000,1.5,142.2,50.7,0.7,NA,NA,0.4,34,NA,NA,60000,63,NA,NA,12,NA,NA,NA,NA,NA,7710,931,69,55,151,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1189994812012,52.2150001525879,51.6699981689453,NA,98.5059967041016,86.5230026245117,91.9130020141602,60.4379997253418,74.9069976806641,67.625,98.4059982299804,86.1849966049195,91.6819992065429,54.6399993896484,14.4289999008179,32.5149993896484,5624.1259765625,37.6,178.22,NA,81.7,51.3,6.372,12705135,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chad","TCD",2013,51282,4.07258576874206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459340000,459340000,3.71670117951189,34.9744460558344,NA,NA,NA,NA,700.397,0.0533286826624467,0.0256750774116853,NA,NA,NA,NA,NA,34.7296005684356,0.238495357209671,2.5,29.252546920431,72.6489157572057,NA,12844539487.7707,980,234.527880345433,277.06421666036,NA,NA,NA,NA,NA,0.767300009727478,0.700619995594025,0.460189998149872,NA,37.9201812744141,78.8781814575195,NA,NA,NA,78.9184875488281,14.9,NA,NA,NA,NA,4000,1.5,138.4,50.8,0.7,NA,NA,0.4,37,NA,NA,58000,57,NA,NA,12,NA,NA,NA,NA,NA,754565,901,74,57,151,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8559989929199,51.7210006713867,51.2910003662109,NA,98.5090026855469,86.1380004882813,91.7129974365234,60.4599990844727,74.6360015869141,67.5029983520508,98.3959999084473,85.7680025100708,91.4589996337891,55.2150001525879,14.4390001296997,32.8139991760254,5734.9140625,36.9,174.794,NA,80.1,51.778,6.263,13133589,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chad","TCD",2014,50016,3.9720457433291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391930000,391930000,2.94266907394978,28.883289049996,NA,NA,NA,NA,729.733,0.0537776877715938,0.0245826540215253,88.2,NA,1105.42529469533,NA,NA,38.7013817374014,0.173772856326106,2.9,33.7597111060361,76.6265231668971,NA,13345689279.0116,980,231.88091953494,277.224019665252,NA,NA,NA,NA,NA,0.763469994068146,0.699819982051849,0.451990008354187,0.197410002350807,NA,NA,NA,NA,NA,NA,14.9,NA,NA,NA,NA,4200,1.4,134.7,50.8,0.7,NA,NA,0.3,44,NA,NA,56000,45,NA,NA,12,NA,NA,NA,NA,NA,914032,881,68,55,159,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.4780006408691,51.1319999694824,50.806999206543,NA,98.4749984741211,85.9609985351563,91.6119995117188,60.4780006408691,74.3199996948242,67.3580017089844,98.3649978637696,85.5990018844604,91.3639984130859,54.8419990539551,14.2279996871948,32.5690002441406,5920.00390625,35.3,171.368,NA,78.4,52.204,6.155,13569438,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chad","TCD",2015,48750,3.87150571791614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606650000,606650000,5.69409896968729,43.303027757123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0151750112585,0.121553986594585,3.5,28.3560445517383,66.3229859438235,NA,12420642860.8311,890,210.704145216367,287.05733726952,25.9936199188232,51.8362998962402,38.7724189758301,26.0029907226563,NA,0.775699973106384,0.704840004444122,0.45100998878479,NA,NA,NA,NA,NA,NA,NA,14.9,NA,NA,31.6,39.7,3700,1.4,130.8,50.8,0.7,11.2,15.4,0.3,54,10.9,17.4,54000,46,36.4,26.9,12.1,31,54.7,25.8,20.2,28.8,787046,856,77,54,152,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1290016174316,50.451000213623,50.2910003662109,NA,98.5950012207031,85.9680023193359,91.6809997558594,60.4860000610352,74.0230026245117,67.2160034179688,98.4670028686524,85.5720014572144,91.4059982299805,51.9210014343262,13.1579999923706,30.6959991455078,5812.578125,32.5,167.942,5.7,76.7,52.575,6.05,14009413,22.9,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI",2006,8,4.21052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9294673635.12266,59810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3349990844727,41.9959983825684,41.181999206543,NA,10.0860004425049,17.9820003509521,14.4910001754761,46.3079986572266,61.1319999694824,53.5519981384277,7.77500021457672,11.6699999570846,9.94800037145615,1.33000004291534,0.570999979972839,0.907000005245209,70651.6484375,NA,10.3052,NA,NA,79.241,1.417,155411,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI",2007,8,4.21052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10240936484.3354,65430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1279983520508,42.0699996948242,41.1269989013672,NA,10.0089998245239,17.9309997558594,14.4289999008179,46.2929992675781,60.9210014343262,53.4539985656738,7.69600009918213,11.6169999837875,9.88299983739853,1.22399997711182,0.550999999046326,0.84799998998642,72022.5859375,NA,9.912,NA,NA,79.493,1.42,156513,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI",2008,8,4.21052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2599983215332,40.4070014953613,39.8540000915527,NA,9.91800022125244,17.9220008850098,14.3640003204346,45.8709983825684,59.5690002441406,52.5890007019043,7.66599988937378,11.8280000090599,9.97800040245056,1.17799997329712,0.578000009059906,0.845000028610229,72040.0625,NA,9.5432,NA,NA,79.729,1.424,157581,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI",2009,8,4.21052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5960006713867,39.4589996337891,39.0439987182617,NA,10.0520000457764,18.2350006103516,14.58899974823,45.7519989013672,58.939998626709,52.2309989929199,7.78400015830994,12.355000436306,10.3180004358292,1.09599995613098,0.617999970912933,0.830999970436096,68802.578125,NA,9.1744,NA,NA,79.947,1.43,158603,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI",2010,8,4.21052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0250015258789,40.2729988098145,39.1949996948242,NA,10.3549995422363,18.4060001373291,14.8369998931885,46.2379989624023,59.9070014953613,52.9669990539551,7.90599977970124,12.0859996080399,10.2330002188683,1.13399994373322,0.560999989509583,0.814999997615814,68729.3359375,NA,8.8056,NA,NA,80.145,1.436,159581,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI",2011,8,4.21052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2159996032715,41.5040016174316,40.4039993286133,NA,10.3109998703003,18.3810005187988,14.8479995727539,45.1300010681152,59.7319984436035,52.3199996948242,7.88199973106384,12.0919995903969,10.2479999661446,1.10899996757507,0.560000002384186,0.800000011920929,70073.0625,NA,8.4368,NA,NA,80.326,1.444,160497,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI",2012,8,4.21052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2029991149902,41.0820007324219,40.1769981384277,NA,10.3079996109009,18.4009990692139,14.8479995727539,45.1860008239746,59.3950004577637,52.189998626709,7.87099981307983,12.1160001158714,10.2519995570183,1.05299997329712,0.551999986171722,0.772000014781952,70669.640625,NA,8.068,NA,NA,80.494,1.451,161358,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI",2013,8,4.21052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5940017700195,41.265998840332,40.4599990844727,NA,10.2729997634888,18.3349990844727,14.7950000762939,45.2610015869141,59.351001739502,52.2130012512207,7.81899976730346,12.0070003867149,10.1680000424385,1.00699996948242,0.532000005245209,0.74099999666214,71532.65625,NA,7.8124,NA,NA,80.654,1.459,162180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI",2014,8,4.21052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9119987487793,41.5620002746582,40.7649993896484,NA,10.253999710083,18.2900009155273,14.7510004043579,45.632999420166,59.4570007324219,52.4589996337891,7.76600003242492,11.8830003738403,10.0699996948242,0.917999982833862,0.5,0.684000015258789,72873.6171875,NA,7.5568,NA,NA,80.807,1.465,162969,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI",2015,8,4.21052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7089996337891,40.875,40.310001373291,NA,10.1319999694824,18.1879997253418,14.6160001754761,45.7620010375977,58.8880004882813,52.2439994812012,7.71499991416931,11.8609998226166,10.0230002403259,0.930999994277954,0.509999990463257,0.697000026702881,74147.2890625,NA,7.3012,NA,NA,80.958,1.472,163758,NA,NA,NA,NA,NA,NA,NA,NA,NA
